transaction_id,price,quantity,category,status
169,77.42,8,C,confirmed
170,39.59,8,C,confirmed
171,64.98,7,B,confirmed
172,88.41,5,A,confirmed
173,11.39,3,B,confirmed
174,49.22,9,C,confirmed
175,30.18,7,B,confirmed
176,44.98,8,C,confirmed
177,47.44,6,C,confirmed
178,77.20,5,A,confirmed
179,18.44,8,A,confirmed
180,56.13,3,C,confirmed
181,60.78,7,C,confirmed
182,54.47,2,B,confirmed
183,75.87,3,C,confirmed
184,44.54,2,B,confirmed
185,95.05,5,C,confirmed
186,53.36,7,A,confirmed
187,61.41,1,A,confirmed
188,84.30,9,C,confirmed
189,34.77,1,B,confirmed
190,16.77,1,B,confirmed
191,73.70,8,B,confirmed
192,53.47,6,C,confirmed
193,90.69,6,C,confirmed
194,98.44,9,A,confirmed
195,45.92,4,A,confirmed
196,47.39,8,C,confirmed
197,46.72,4,A,confirmed
198,39.21,2,B,confirmed
199,80.35,8,B,confirmed
200,78.31,7,C,confirmed
201,53.08,4,B,confirmed
202,14.02,9,C,confirmed
203,37.86,9,B,confirmed
204,36.31,8,C,confirmed
205,83.00,1,B,confirmed
206,17.88,7,B,confirmed
207,82.51,5,A,confirmed
208,70.23,7,A,confirmed
209,75.92,9,A,confirmed
210,48.90,2,A,confirmed
211,71.18,4,A,confirmed
212,64.81,4,A,confirmed
213,79.21,2,C,confirmed
214,50.21,3,C,confirmed
215,52.55,8,A,confirmed
216,67.92,9,C,confirmed
217,19.73,6,A,confirmed
218,49.26,2,C,confirmed
219,97.48,2,B,confirmed
220,13.38,7,C,confirmed
221,38.44,8,C,confirmed
222,38.27,8,C,confirmed
223,67.01,6,B,confirmed
224,19.52,8,A,confirmed
225,66.57,1,C,confirmed
226,18.55,9,C,confirmed
227,18.55,1,B,confirmed
228,75.54,3,A,confirmed
229,39.17,9,C,confirmed
230,97.97,5,B,confirmed
231,13.36,9,A,confirmed
232,50.06,9,A,confirmed
233,20.18,6,C,confirmed
234,41.62,1,C,confirmed
235,99.84,7,C,confirmed
236,90.00,6,C,confirmed
237,14.35,9,B,confirmed
238,60.69,7,B,confirmed
239,68.30,4,C,confirmed
240,28.86,7,A,confirmed
241,23.06,2,C,confirmed
242,91.39,6,A,confirmed
243,97.19,6,A,confirmed
244,99.27,2,A,confirmed
245,81.08,4,B,confirmed
246,69.72,8,A,confirmed
247,41.12,8,A,confirmed
248,25.43,8,B,confirmed
249,17.11,8,A,confirmed
250,72.40,1,A,confirmed
251,80.63,2,C,confirmed
252,84.38,4,A,confirmed
253,92.24,9,A,confirmed
254,89.19,3,A,confirmed
255,99.98,6,A,confirmed
256,31.97,7,A,confirmed
257,78.70,8,B,confirmed
258,62.78,7,A,confirmed
259,33.51,3,A,confirmed
260,98.37,6,B,confirmed
261,90.81,5,B,confirmed
262,21.57,4,A,confirmed
263,12.35,1,A,confirmed
264,71.95,7,A,confirmed
265,64.37,8,C,confirmed
266,94.22,2,C,confirmed
267,31.06,7,A,confirmed
268,17.59,6,B,confirmed
269,33.33,5,A,confirmed
270,11.70,4,B,confirmed
271,13.23,2,B,confirmed
272,92.34,6,B,confirmed
273,41.68,5,A,confirmed
274,46.97,2,A,confirmed
275,11.65,7,B,confirmed
276,34.35,6,C,confirmed
277,82.43,9,C,confirmed
278,65.39,5,C,confirmed
279,77.84,9,B,confirmed
280,50.25,9,A,confirmed
281,37.88,1,B,confirmed
282,53.45,5,C,confirmed
283,39.08,9,A,confirmed
284,85.51,7,B,confirmed
285,36.79,6,B,confirmed
286,69.38,6,C,confirmed
287,22.33,7,B,confirmed
288,71.82,1,A,confirmed
289,92.20,4,C,confirmed
290,64.77,1,C,confirmed
291,60.39,6,A,confirmed
292,96.50,4,C,confirmed
293,66.47,1,B,confirmed
294,33.36,9,B,confirmed
295,36.32,4,C,confirmed
296,73.48,6,A,confirmed
297,76.19,7,B,confirmed
298,37.31,8,A,confirmed
299,41.08,9,B,confirmed
300,99.20,9,B,confirmed
301,19.18,8,C,confirmed
302,46.42,3,C,confirmed
303,15.62,2,A,confirmed
304,83.90,5,C,confirmed
305,18.31,1,B,confirmed
306,70.66,3,B,confirmed
307,15.08,1,A,confirmed
308,70.56,3,A,confirmed
309,85.87,4,B,confirmed
310,45.89,7,C,confirmed
311,56.99,5,C,confirmed
312,46.14,5,A,confirmed
313,37.04,1,A,confirmed
314,82.29,8,B,confirmed
315,34.48,4,B,confirmed
316,75.06,5,A,confirmed
317,28.56,2,B,confirmed
318,32.49,1,A,confirmed
319,40.28,9,A,confirmed
320,63.02,2,C,confirmed
321,50.90,6,A,confirmed
322,77.06,1,B,confirmed
323,29.22,1,C,confirmed
324,10.96,9,C,confirmed
325,79.89,4,B,confirmed
326,83.95,9,B,confirmed
327,15.35,5,B,confirmed
328,64.98,7,A,confirmed
329,44.04,1,C,confirmed
330,81.45,6,A,confirmed
331,88.70,8,A,confirmed
332,86.59,1,A,confirmed
333,79.95,9,A,confirmed
334,34.21,3,C,confirmed
335,83.07,1,C,confirmed
336,58.01,1,A,confirmed
337,14.75,6,B,confirmed
338,51.12,6,C,confirmed
339,94.79,1,A,confirmed
340,89.91,3,B,confirmed
341,19.20,7,B,confirmed
342,76.97,3,A,confirmed
343,82.52,3,C,confirmed
344,34.42,3,B,confirmed
345,52.44,7,C,confirmed
346,73.99,4,C,confirmed
347,49.51,4,B,confirmed
348,20.15,3,A,confirmed
349,73.53,9,B,confirmed
350,92.05,2,B,confirmed
351,68.72,4,C,confirmed
352,79.64,8,A,confirmed
353,42.25,6,C,confirmed
354,26.49,7,B,confirmed
355,67.85,7,A,confirmed
356,39.50,2,A,confirmed
357,87.41,4,A,confirmed
358,21.04,6,A,confirmed
359,49.01,3,A,confirmed
360,45.71,9,B,confirmed
361,94.42,4,B,confirmed
362,23.78,2,B,confirmed
363,10.89,6,C,confirmed
364,31.43,1,A,confirmed
365,83.82,6,A,confirmed
366,28.84,1,B,confirmed
367,31.68,8,A,confirmed
368,21.69,5,C,confirmed
369,74.39,6,A,confirmed
370,16.23,2,A,confirmed
371,39.81,2,C,confirmed
372,35.42,9,B,confirmed
373,59.96,3,B,confirmed
374,75.74,6,A,confirmed
375,57.96,5,C,confirmed
376,93.79,4,B,confirmed
377,95.63,2,B,confirmed
378,42.53,8,B,confirmed
379,79.99,7,A,confirmed
380,76.49,2,C,confirmed
381,90.37,6,A,confirmed
382,50.31,8,B,confirmed
383,57.74,7,C,confirmed
384,47.42,1,A,confirmed
385,86.53,5,B,confirmed
386,30.67,2,B,confirmed
387,31.57,6,A,confirmed
388,43.53,7,B,confirmed
389,30.73,7,B,confirmed
390,60.49,3,C,confirmed
391,22.10,7,B,confirmed
392,38.82,5,A,confirmed
393,92.21,8,C,confirmed
394,46.83,8,A,confirmed
395,77.34,7,B,confirmed
396,20.21,6,C,confirmed
397,32.28,2,C,confirmed
398,82.66,6,C,confirmed
399,78.67,9,C,confirmed
400,44.75,2,A,confirmed
401,95.90,1,B,confirmed
402,91.96,5,B,confirmed
403,96.61,6,C,confirmed
404,48.51,3,B,confirmed
405,27.77,8,A,confirmed
406,66.40,7,B,confirmed
407,71.63,2,A,confirmed
408,21.29,7,A,confirmed
409,80.78,1,B,confirmed
410,11.63,9,A,confirmed
411,53.45,7,A,confirmed
412,39.79,6,A,confirmed
413,76.63,2,A,confirmed
414,38.15,3,C,confirmed
415,84.41,1,B,confirmed
416,63.55,5,C,confirmed
417,81.45,9,A,confirmed
418,99.04,6,B,confirmed
419,71.12,5,A,confirmed
420,98.65,3,B,confirmed
421,12.60,5,C,confirmed
422,40.43,8,B,confirmed
423,19.71,2,A,confirmed
424,33.61,5,B,confirmed
425,85.50,6,B,confirmed
426,12.91,8,C,confirmed
427,56.82,8,A,confirmed
428,61.04,5,B,confirmed
429,60.50,9,C,confirmed
430,52.78,4,B,confirmed
431,81.15,9,A,confirmed
432,22.02,7,B,confirmed
433,37.95,6,B,confirmed
434,65.42,4,B,confirmed
435,72.19,2,B,confirmed
436,46.37,8,A,confirmed
437,88.78,6,C,confirmed
438,47.39,3,C,confirmed
439,46.25,7,B,confirmed
440,13.26,7,A,confirmed
441,59.60,6,A,confirmed
442,73.78,2,A,confirmed
443,20.30,8,A,confirmed
444,37.49,1,A,confirmed
445,80.31,1,A,confirmed
446,42.93,6,B,confirmed
447,31.74,5,C,confirmed
448,70.50,9,C,confirmed
449,27.71,7,B,confirmed
450,90.61,2,C,confirmed
451,19.50,7,A,confirmed
452,73.59,3,A,confirmed
453,54.96,1,C,confirmed
454,88.29,8,A,confirmed
455,21.36,3,A,confirmed
456,71.01,8,C,confirmed
457,61.48,7,B,confirmed
458,53.21,2,C,confirmed
459,54.23,1,C,confirmed
460,74.98,7,C,confirmed
461,94.40,1,C,confirmed
462,18.21,6,B,confirmed
463,11.76,8,B,confirmed
464,82.51,7,A,confirmed
465,19.74,4,A,confirmed
466,98.80,1,C,confirmed
467,65.74,1,A,confirmed
468,68.58,4,B,confirmed
469,27.90,5,A,confirmed
470,31.63,7,A,confirmed
471,69.34,4,A,confirmed
472,91.88,1,C,confirmed
473,98.42,7,A,confirmed
474,27.82,2,B,confirmed
475,22.07,2,B,confirmed
476,15.08,8,B,confirmed
477,88.15,5,B,confirmed
478,36.52,2,A,confirmed
479,10.16,5,C,confirmed
480,30.14,8,B,confirmed
481,40.64,6,B,confirmed
482,99.19,3,C,confirmed
483,57.12,8,C,confirmed
484,28.42,9,B,confirmed
485,40.13,5,B,confirmed
486,39.73,2,C,confirmed
487,11.78,2,B,confirmed
488,22.17,7,B,confirmed
489,72.57,1,A,confirmed
490,20.82,2,C,confirmed
491,30.77,4,A,confirmed
492,41.57,1,A,confirmed
493,78.20,4,C,confirmed
494,62.42,5,A,confirmed
495,72.01,9,B,confirmed
496,61.03,1,A,confirmed
497,71.52,5,C,confirmed
498,10.26,2,B,confirmed
499,93.78,9,B,confirmed
500,19.98,6,B,confirmed
501,46.56,2,B,confirmed
502,79.39,3,A,confirmed
503,49.17,8,A,confirmed
504,95.22,1,B,confirmed
505,52.08,3,C,confirmed
506,88.74,1,B,confirmed
507,82.97,8,A,confirmed
508,98.29,1,B,confirmed
509,93.39,5,A,confirmed
510,90.83,4,B,confirmed
511,75.84,7,C,confirmed
512,43.03,5,B,confirmed
513,19.55,8,C,confirmed
514,71.98,1,C,confirmed
515,98.08,5,B,confirmed
516,75.39,4,C,confirmed
517,93.59,3,C,confirmed
518,82.39,5,A,confirmed
519,24.68,3,A,confirmed
520,32.43,8,C,confirmed
521,40.77,3,B,confirmed
522,25.14,1,C,confirmed
523,62.35,9,B,confirmed
524,97.79,9,A,confirmed
525,78.53,6,B,confirmed
526,48.10,1,C,confirmed
527,10.41,8,C,confirmed
528,38.19,2,C,confirmed
529,57.41,9,C,confirmed
530,39.18,8,C,confirmed
531,19.99,3,B,confirmed
532,49.85,5,C,confirmed
533,32.79,9,A,confirmed
534,91.83,1,C,confirmed
535,19.16,9,B,confirmed
536,14.42,4,C,confirmed
537,10.48,4,C,confirmed
538,39.53,4,B,confirmed
539,69.43,9,C,confirmed
540,75.74,6,B,confirmed
541,50.79,8,C,confirmed
542,71.59,4,A,confirmed
543,42.39,3,C,confirmed
544,70.10,1,B,confirmed
545,13.65,7,A,confirmed
546,45.17,4,B,confirmed
547,81.18,8,C,confirmed
548,82.27,3,A,confirmed
549,74.45,1,B,confirmed
550,28.38,5,A,confirmed
551,32.25,2,A,confirmed
552,99.65,3,B,confirmed
553,19.30,6,A,confirmed
554,26.26,3,B,confirmed
555,21.70,3,A,confirmed
556,39.49,6,A,confirmed
557,28.92,5,A,confirmed
558,54.79,9,C,confirmed
559,52.84,1,C,confirmed
560,91.14,3,B,confirmed
561,13.13,3,A,confirmed
562,38.79,6,B,confirmed
563,63.70,8,C,confirmed
564,64.43,3,C,confirmed
565,53.21,3,C,confirmed
566,83.41,6,C,confirmed
567,15.64,8,B,confirmed
568,83.39,6,A,confirmed
569,54.53,3,B,confirmed
570,22.04,4,A,confirmed
571,89.71,1,C,confirmed
572,68.43,8,A,confirmed
573,24.72,4,C,confirmed
574,13.03,6,B,confirmed
575,22.70,3,A,confirmed
576,64.79,6,B,confirmed
577,26.14,9,C,confirmed
578,30.32,9,B,confirmed
579,12.26,3,C,confirmed
580,75.06,3,C,confirmed
581,82.93,4,C,confirmed
582,81.72,7,B,confirmed
583,21.48,3,B,confirmed
584,91.30,8,A,confirmed
585,70.51,8,A,confirmed
586,90.78,6,B,confirmed
587,50.24,4,B,confirmed
588,49.33,5,B,confirmed
589,80.61,2,B,confirmed
590,18.40,6,C,confirmed
591,56.88,3,C,confirmed
592,85.27,6,C,confirmed
593,84.72,5,B,confirmed
594,96.05,2,C,confirmed
595,72.84,5,C,confirmed
596,28.70,5,A,confirmed
597,11.83,9,A,confirmed
598,53.15,8,C,confirmed
599,56.23,7,C,confirmed
600,31.62,3,C,confirmed
601,21.22,4,B,confirmed
602,62.76,6,A,confirmed
603,78.78,3,A,confirmed
604,99.38,9,A,confirmed
605,78.25,8,C,confirmed
606,81.43,6,B,confirmed
607,65.48,4,A,confirmed
608,98.73,7,A,confirmed
609,67.60,3,B,confirmed
610,87.42,8,C,confirmed
611,95.12,1,C,confirmed
612,93.69,3,A,confirmed
613,44.33,5,A,confirmed
614,17.08,5,B,confirmed
615,25.47,2,A,confirmed
616,15.33,8,B,confirmed
617,19.49,5,A,confirmed
618,26.62,7,A,confirmed
619,40.70,7,A,confirmed
620,58.92,5,C,confirmed
621,74.05,8,B,confirmed
622,28.98,9,B,confirmed
623,70.53,4,C,confirmed
624,73.38,4,C,confirmed
625,60.28,8,C,confirmed
626,91.33,1,B,confirmed
627,19.99,4,A,confirmed
628,25.94,6,C,confirmed
629,48.58,4,C,confirmed
630,21.40,6,C,confirmed
631,60.97,5,A,confirmed
632,45.86,9,A,confirmed
633,35.61,9,C,confirmed
634,25.30,4,A,confirmed
635,40.18,4,C,confirmed
636,64.72,8,A,confirmed
637,61.82,4,B,confirmed
638,24.73,2,B,confirmed
639,21.24,2,A,confirmed
640,12.40,1,B,confirmed
641,11.12,5,B,confirmed
642,89.18,6,B,confirmed
643,14.06,9,C,confirmed
644,75.81,5,A,confirmed
645,88.48,6,A,confirmed
646,18.83,6,A,confirmed
647,49.27,3,B,confirmed
648,96.61,4,C,confirmed
649,85.07,1,A,confirmed
650,54.07,4,B,confirmed
651,78.63,1,C,confirmed
652,85.00,5,C,confirmed
653,41.32,8,A,confirmed
654,90.29,8,A,confirmed
655,52.34,5,B,confirmed
656,57.50,2,A,confirmed
657,99.97,6,B,confirmed
658,85.90,1,C,confirmed
659,42.56,7,C,confirmed
660,10.93,4,C,confirmed
661,66.36,5,C,confirmed
662,73.35,6,A,confirmed
663,68.57,1,A,confirmed
664,97.11,9,B,confirmed
665,87.67,4,B,confirmed
666,50.39,8,B,confirmed
667,15.66,5,B,confirmed
668,52.85,8,B,confirmed
669,72.03,1,C,confirmed
670,64.69,8,C,confirmed
671,58.43,4,C,confirmed
672,52.19,2,B,confirmed
673,36.44,6,C,confirmed
674,34.96,2,C,confirmed
675,55.02,5,C,confirmed
676,24.45,2,C,confirmed
677,40.66,3,A,confirmed
678,39.16,6,B,confirmed
679,62.84,1,B,confirmed
680,16.00,6,A,confirmed
681,84.67,3,C,confirmed
682,60.61,7,C,confirmed
683,70.37,2,C,confirmed
684,73.28,6,B,confirmed
685,36.23,8,B,confirmed
686,52.33,1,B,confirmed
687,96.06,9,B,confirmed
688,79.00,5,B,confirmed
689,97.26,5,A,confirmed
690,77.16,5,B,confirmed
691,25.80,6,C,confirmed
692,15.81,2,B,confirmed
693,61.99,6,A,confirmed
694,42.20,4,C,confirmed
695,34.79,8,A,confirmed
696,82.65,9,C,confirmed
697,43.03,9,B,confirmed
698,38.53,8,A,confirmed
699,86.50,3,C,confirmed
700,86.17,4,B,confirmed
701,42.07,1,C,confirmed
702,84.92,9,A,confirmed
703,86.57,5,A,confirmed
704,48.15,6,A,confirmed
705,15.98,3,A,confirmed
706,10.14,8,B,confirmed
707,57.10,7,C,confirmed
708,40.97,1,B,confirmed
709,99.74,5,A,confirmed
710,79.52,9,C,confirmed
711,78.51,6,A,confirmed
712,95.97,8,B,confirmed
713,89.90,1,B,confirmed
714,38.64,7,B,confirmed
715,24.94,3,C,confirmed
716,77.13,9,C,confirmed
717,44.04,6,A,confirmed
718,52.59,5,C,confirmed
719,66.74,8,C,confirmed
720,91.71,8,B,confirmed
721,47.72,3,A,confirmed
722,80.50,2,B,confirmed
723,34.15,2,A,confirmed
724,72.82,5,A,confirmed
725,10.14,7,C,confirmed
726,88.44,8,B,confirmed
727,12.73,8,C,confirmed
728,74.15,8,C,confirmed
729,14.16,3,C,confirmed
730,33.96,2,A,confirmed
731,54.75,4,B,confirmed
732,47.79,1,B,confirmed
733,27.27,3,C,confirmed
734,40.04,9,A,confirmed
735,75.49,7,B,confirmed
736,70.23,7,B,confirmed
737,16.46,1,C,confirmed
738,77.26,7,A,confirmed
739,14.77,7,C,confirmed
740,58.86,4,B,confirmed
741,33.41,7,A,confirmed
742,62.89,8,C,confirmed
743,33.52,3,B,confirmed
744,98.65,2,C,confirmed
745,37.88,7,C,confirmed
746,31.78,5,C,confirmed
747,35.06,5,A,confirmed
748,90.68,5,B,confirmed
749,67.26,7,B,confirmed
750,75.76,9,B,confirmed
751,92.62,8,B,confirmed
752,92.07,6,A,confirmed
753,76.51,7,C,confirmed
754,27.80,9,B,confirmed
755,85.90,6,A,confirmed
756,28.34,1,C,confirmed
757,76.86,4,A,confirmed
758,71.70,8,A,confirmed
759,78.30,7,B,confirmed
760,57.94,3,B,confirmed
761,67.49,3,C,confirmed
762,95.80,3,C,confirmed
763,19.10,1,B,confirmed
764,37.80,1,A,confirmed
765,65.02,6,B,confirmed
766,96.76,1,C,confirmed
767,18.60,5,A,confirmed
768,12.03,4,A,confirmed
769,15.02,5,A,confirmed
770,14.72,7,B,confirmed
771,91.70,6,B,confirmed
772,74.91,9,C,confirmed
773,70.94,6,A,confirmed
774,57.03,9,A,confirmed
775,80.38,4,B,confirmed
776,24.01,1,C,confirmed
777,45.27,1,C,confirmed
778,54.10,7,A,confirmed
779,19.94,3,B,confirmed
780,47.76,2,A,confirmed
781,38.49,6,B,confirmed
782,13.20,6,C,confirmed
783,22.31,7,A,confirmed
784,78.76,5,A,confirmed
785,11.62,8,A,confirmed
786,94.08,7,C,confirmed
787,17.78,2,A,confirmed
788,81.93,1,C,confirmed
789,90.88,9,B,confirmed
790,94.70,5,C,confirmed
791,88.07,5,B,confirmed
792,35.88,4,C,confirmed
793,39.98,2,C,confirmed
794,48.39,5,A,confirmed
795,22.54,2,C,confirmed
796,12.00,7,A,confirmed
797,88.22,9,B,confirmed
798,59.87,9,B,confirmed
799,64.79,6,A,confirmed
800,93.43,1,B,confirmed
801,69.86,6,C,confirmed
802,72.18,5,A,confirmed
803,80.83,4,A,confirmed
804,20.47,6,A,confirmed
805,42.41,6,B,confirmed
806,97.14,6,B,confirmed
807,93.06,2,C,confirmed
808,89.57,7,C,confirmed
809,50.69,4,A,confirmed
810,87.15,9,C,confirmed
811,14.36,2,B,confirmed
812,23.37,5,C,confirmed
813,47.26,4,B,confirmed
814,53.51,9,C,confirmed
815,33.72,4,B,confirmed
816,42.08,8,B,confirmed
817,24.65,8,C,confirmed
818,54.02,6,C,confirmed
819,81.45,6,B,confirmed
820,69.52,8,A,confirmed
821,19.70,9,C,confirmed
822,53.88,5,B,confirmed
823,72.79,1,C,confirmed
824,57.69,1,C,confirmed
825,45.25,2,C,confirmed
826,65.97,5,C,confirmed
827,97.18,4,C,confirmed
828,18.54,1,A,confirmed
829,45.10,4,A,confirmed
830,46.59,4,A,confirmed
831,61.93,4,B,confirmed
832,23.70,1,A,confirmed
833,25.90,9,A,confirmed
834,35.68,3,B,confirmed
835,96.03,4,A,confirmed
836,76.07,5,C,confirmed
837,69.55,7,A,confirmed
838,83.53,6,A,confirmed
839,21.48,5,A,confirmed
840,87.34,8,C,confirmed
841,63.53,1,C,confirmed
842,40.18,7,C,confirmed
843,83.43,6,C,confirmed
844,82.23,5,B,confirmed
845,86.11,7,C,confirmed
846,20.40,3,C,confirmed
847,97.24,1,C,confirmed
848,96.37,9,C,confirmed
849,42.17,2,B,confirmed
850,15.93,3,A,confirmed
851,25.04,8,A,confirmed
852,99.35,9,C,confirmed
853,60.67,3,C,confirmed
854,42.10,6,C,confirmed
855,35.94,7,A,confirmed
856,33.13,1,A,confirmed
857,69.77,7,C,confirmed
858,47.74,4,A,confirmed
859,96.89,5,B,confirmed
860,71.55,8,C,confirmed
861,81.28,4,C,confirmed
862,36.35,4,B,confirmed
863,17.13,8,B,confirmed
864,53.90,5,A,confirmed
865,38.31,6,B,confirmed
866,28.19,5,C,confirmed
867,95.74,1,A,confirmed
868,49.96,7,B,confirmed
869,25.72,6,A,confirmed
870,27.88,2,A,confirmed
871,35.26,7,A,confirmed
872,99.94,6,A,confirmed
873,34.12,5,B,confirmed
874,39.59,8,C,confirmed
875,69.34,5,C,confirmed
876,36.46,2,B,confirmed
877,29.42,6,C,confirmed
878,24.28,1,A,confirmed
879,38.14,5,A,confirmed
880,19.53,6,A,confirmed
881,11.68,7,B,confirmed
882,82.42,2,A,confirmed
883,22.41,1,A,confirmed
884,79.84,6,B,confirmed
885,81.78,3,A,confirmed
886,58.41,5,A,confirmed
887,37.87,2,C,confirmed
888,23.05,1,B,confirmed
889,76.31,1,A,confirmed
890,64.12,4,A,confirmed
891,68.99,2,A,confirmed
892,10.78,1,A,confirmed
893,93.48,6,C,confirmed
894,15.97,4,C,confirmed
895,43.01,7,C,confirmed
896,46.24,6,C,confirmed
897,10.12,5,B,confirmed
898,54.74,2,A,confirmed
899,77.75,5,C,confirmed
900,84.09,9,A,confirmed
901,89.15,9,B,confirmed
902,53.89,2,A,confirmed
903,66.76,7,A,confirmed
904,17.16,4,C,confirmed
905,53.92,3,C,confirmed
906,23.93,1,B,confirmed
907,43.27,3,A,confirmed
908,39.64,9,C,confirmed
909,48.12,9,C,confirmed
910,61.45,7,C,confirmed
911,91.26,3,B,confirmed
912,45.50,3,A,confirmed
913,98.30,4,C,confirmed
914,78.31,7,A,confirmed
915,56.03,7,B,confirmed
916,67.96,2,A,confirmed
917,19.20,5,C,confirmed
918,86.01,7,A,confirmed
919,62.41,7,A,confirmed
920,98.75,6,B,confirmed
921,67.28,8,B,confirmed
922,85.07,3,A,confirmed
923,81.98,1,A,confirmed
924,41.09,3,A,confirmed
925,33.36,2,B,confirmed
926,48.74,2,B,confirmed
927,52.05,2,A,confirmed
928,31.61,5,B,confirmed
929,90.51,1,C,confirmed
930,58.83,4,B,confirmed
