transaction_id,price,quantity,category,status
445,95.25,9,B,confirmed
446,98.74,5,B,confirmed
447,77.8,4,A,confirmed
448,43.86,1,B,confirmed
449,17.52,7,C,confirmed
450,,3,C,confirmed
451,60.26,6,B,confirmed
452,48.18,5,C,confirmed
453,91.57,5,B,confirmed
454,20.01,5,C,confirmed
455,54.34,1,A,confirmed
456,11.02,1,A,confirmed
457,52.18,3,B,confirmed
458,15.07,4,B,confirmed
459,20.69,5,B,confirmed
460,,2,C,confirmed
461,68.43,8,B,confirmed
462,77.14,2,A,confirmed
463,62.5,9,C,confirmed
464,96.6,2,B,confirmed
465,43.74,9,C,confirmed
466,35.71,7,C,confirmed
467,88.17,8,B,confirmed
468,30.12,2,C,confirmed
469,96.69,7,A,confirmed
470,,6,A,confirmed
471,97.29,4,C,confirmed
472,13.88,7,B,confirmed
473,90.2,4,C,confirmed
474,57.49,2,A,confirmed
475,99.37,7,C,confirmed
476,16.64,8,C,confirmed
477,59.85,2,A,confirmed
478,97.24,5,C,confirmed
479,57.08,1,C,confirmed
480,,7,B,confirmed
481,72.62,8,B,confirmed
482,50.91,6,A,confirmed
483,66.48,5,A,confirmed
484,62.59,6,A,confirmed
485,91.1,2,B,confirmed
486,14.09,1,A,confirmed
487,35.29,7,A,confirmed
488,95.54,7,A,confirmed
489,90.12,2,B,confirmed
490,,2,C,confirmed
491,65.81,1,A,confirmed
492,34.96,8,C,confirmed
493,26.93,8,A,confirmed
494,51.73,1,C,confirmed
495,41.8,8,B,confirmed
496,62.53,9,B,confirmed
497,17.0,4,A,confirmed
498,97.7,1,C,confirmed
499,98.76,1,B,confirmed
500,,3,A,confirmed
501,58.25,5,A,confirmed
502,37.86,5,B,confirmed
503,83.24,9,B,confirmed
504,71.63,2,A,confirmed
505,24.64,2,C,confirmed
506,91.98,6,C,confirmed
507,84.03,9,C,confirmed
508,95.48,1,A,confirmed
509,75.31,9,B,confirmed
510,,9,A,confirmed
511,47.64,9,B,confirmed
512,93.95,5,C,confirmed
513,87.95,9,C,confirmed
514,14.07,4,B,confirmed
515,12.37,2,B,confirmed
516,43.88,6,A,confirmed
517,82.95,4,C,confirmed
518,98.85,6,A,confirmed
519,23.54,3,A,confirmed
520,,6,A,confirmed
521,44.28,2,C,confirmed
522,97.29,2,A,confirmed
523,85.79,9,A,confirmed
524,85.45,7,A,confirmed
525,52.18,3,A,confirmed
526,47.33,1,A,confirmed
527,34.61,8,A,confirmed
528,15.07,6,C,confirmed
529,87.83,7,A,confirmed
530,,9,B,confirmed
531,99.97,5,A,confirmed
532,99.7,1,A,confirmed
533,59.99,7,C,confirmed
534,79.21,5,C,confirmed
535,95.03,3,B,confirmed
536,86.47,9,B,confirmed
537,32.26,1,C,confirmed
538,50.55,1,C,confirmed
539,21.62,1,A,confirmed
540,,3,C,confirmed
541,64.56,6,B,confirmed
542,30.58,3,A,confirmed
543,70.45,8,B,confirmed
544,65.63,2,A,confirmed
545,42.23,9,C,confirmed
546,20.22,3,B,confirmed
547,70.44,5,A,confirmed
548,56.83,8,A,confirmed
549,79.51,2,C,confirmed
550,,6,C,confirmed
551,86.7,5,C,confirmed
552,59.67,9,B,confirmed
553,60.48,5,A,confirmed
554,88.9,2,C,confirmed
555,46.31,5,B,confirmed
556,22.06,4,B,confirmed
557,12.59,7,B,confirmed
558,77.96,6,C,confirmed
559,65.83,2,C,confirmed
560,,5,A,confirmed
561,29.17,7,A,confirmed
562,22.27,7,C,confirmed
563,11.31,5,B,confirmed
564,41.55,9,B,confirmed
565,63.09,4,B,confirmed
566,45.3,3,A,confirmed
567,49.37,4,B,confirmed
568,91.37,5,A,confirmed
569,41.34,6,A,confirmed
570,,3,B,confirmed
571,80.53,2,B,confirmed
572,45.69,4,C,confirmed
573,65.99,5,C,confirmed
574,87.61,4,B,confirmed
575,95.46,3,A,confirmed
576,23.24,8,A,confirmed
577,93.39,4,A,confirmed
578,54.29,2,A,confirmed
579,33.24,2,A,confirmed
580,,1,C,confirmed
581,98.2,4,B,confirmed
582,54.34,9,C,confirmed
583,39.59,7,A,confirmed
584,67.01,7,A,confirmed
585,31.61,7,A,confirmed
586,16.83,8,A,confirmed
587,21.6,1,B,confirmed
588,21.52,8,A,confirmed
589,23.67,4,B,confirmed
590,,4,A,confirmed
591,67.68,4,B,confirmed
592,26.37,6,C,confirmed
593,41.11,7,A,confirmed
594,90.71,6,B,confirmed
595,52.66,1,C,confirmed
596,70.08,8,A,confirmed
597,25.51,7,A,confirmed
598,27.31,6,A,confirmed
599,13.68,6,B,confirmed
600,,5,B,confirmed
601,35.07,6,C,confirmed
602,25.93,9,B,confirmed
603,17.98,9,B,confirmed
604,20.86,8,A,confirmed
605,51.47,9,A,confirmed
606,28.57,8,A,confirmed
607,42.78,8,A,confirmed
608,55.31,1,A,confirmed
609,72.14,5,A,confirmed
610,,4,A,confirmed
611,81.95,2,C,confirmed
612,66.51,8,C,confirmed
613,17.36,3,C,confirmed
614,88.62,4,C,confirmed
615,92.88,7,A,confirmed
616,15.5,9,C,confirmed
617,34.92,2,A,confirmed
618,82.56,3,C,confirmed
619,77.34,4,B,confirmed
620,,1,C,confirmed
621,28.84,7,C,confirmed
622,43.34,2,A,confirmed
623,53.61,5,C,confirmed
624,65.64,1,B,confirmed
625,43.2,3,A,confirmed
626,51.63,2,A,confirmed
627,77.27,1,C,confirmed
628,13.3,7,A,confirmed
629,32.72,5,A,confirmed
630,,1,A,confirmed
631,90.57,6,A,confirmed
632,56.05,5,A,confirmed
633,57.89,3,A,confirmed
634,19.65,7,B,confirmed
635,50.27,9,C,confirmed
636,57.94,9,B,confirmed
637,31.82,9,A,confirmed
638,34.23,2,A,confirmed
639,43.96,3,C,confirmed
640,,7,B,confirmed
641,38.99,5,C,confirmed
642,29.03,2,B,confirmed
643,39.47,3,A,confirmed
644,20.78,6,C,confirmed
645,90.15,7,C,confirmed
646,63.42,9,A,confirmed
647,71.12,1,C,confirmed
648,81.03,7,B,confirmed
649,54.86,8,B,confirmed
650,,3,B,confirmed
651,58.34,4,B,confirmed
652,62.82,6,A,confirmed
653,77.09,7,C,confirmed
654,48.85,4,B,confirmed
655,21.48,8,A,confirmed
656,35.54,5,C,confirmed
657,42.68,1,C,confirmed
658,68.13,4,A,confirmed
659,61.37,3,A,confirmed
660,,9,B,confirmed
661,98.79,8,C,confirmed
662,64.52,1,C,confirmed
663,31.35,6,A,confirmed
664,19.16,9,C,confirmed
665,23.76,7,B,confirmed
666,32.14,4,C,confirmed
667,24.46,1,A,confirmed
668,26.79,2,A,confirmed
669,35.66,5,B,confirmed
670,,5,B,confirmed
671,90.71,8,C,confirmed
672,17.22,6,C,confirmed
673,57.21,8,A,confirmed
674,46.94,2,B,confirmed
675,98.41,3,B,confirmed
676,20.08,6,B,confirmed
677,45.81,3,C,confirmed
678,97.25,6,B,confirmed
679,87.9,6,A,confirmed
680,,2,A,confirmed
681,33.21,7,C,confirmed
682,25.38,2,C,confirmed
683,70.18,6,B,confirmed
684,93.64,1,C,confirmed
685,60.11,3,A,confirmed
686,61.45,2,B,confirmed
687,35.2,7,A,confirmed
688,79.25,4,B,confirmed
689,26.83,8,C,confirmed
690,,6,B,confirmed
691,48.29,4,B,confirmed
692,55.68,5,A,confirmed
693,31.82,9,A,confirmed
694,20.34,7,B,confirmed
695,64.96,9,C,confirmed
696,35.98,7,C,confirmed
697,62.31,1,A,confirmed
698,23.89,8,C,confirmed
699,53.3,4,A,confirmed
700,,3,C,confirmed
701,14.66,7,B,confirmed
702,40.29,3,A,confirmed
703,22.1,8,A,confirmed
704,15.7,6,B,confirmed
705,99.1,5,A,confirmed
706,39.01,4,C,confirmed
707,82.89,8,C,confirmed
708,32.92,8,A,confirmed
709,71.34,1,C,confirmed
710,,9,A,confirmed
711,63.61,5,B,confirmed
712,52.44,4,A,confirmed
713,47.07,6,B,confirmed
714,41.4,6,C,confirmed
715,93.66,2,B,confirmed
716,84.76,8,C,confirmed
717,96.85,7,A,confirmed
718,21.19,1,C,confirmed
719,75.78,5,A,confirmed
720,,6,A,confirmed
721,26.31,4,B,confirmed
722,15.98,2,B,confirmed
723,76.7,4,B,confirmed
724,61.7,1,B,confirmed
725,85.76,7,C,confirmed
726,22.58,2,C,confirmed
727,81.57,2,C,confirmed
728,28.15,9,A,confirmed
729,24.73,5,C,confirmed
730,,2,C,confirmed
731,83.31,9,C,confirmed
732,69.87,9,B,confirmed
733,57.08,1,C,confirmed
734,42.29,3,A,confirmed
735,88.95,4,B,confirmed
736,45.32,7,A,confirmed
737,83.49,4,C,confirmed
738,49.52,2,B,confirmed
739,43.92,7,A,confirmed
740,,6,C,confirmed
741,37.12,3,A,confirmed
742,77.28,6,A,confirmed
743,55.24,6,A,confirmed
744,30.9,5,C,confirmed
745,90.96,4,C,confirmed
746,44.55,1,A,confirmed
747,58.92,6,B,confirmed
748,91.58,2,B,confirmed
749,66.18,3,C,confirmed
750,,8,C,confirmed
751,94.58,6,C,confirmed
752,66.49,3,C,confirmed
753,40.14,7,C,confirmed
754,22.53,4,B,confirmed
755,81.46,9,C,confirmed
756,65.81,5,A,confirmed
757,58.01,3,A,confirmed
758,90.45,2,B,confirmed
759,80.97,2,A,confirmed
760,,3,B,confirmed
761,38.05,2,B,confirmed
762,32.36,4,A,confirmed
763,76.96,2,C,confirmed
764,13.02,9,A,confirmed
765,61.29,2,A,confirmed
766,78.62,9,B,confirmed
767,88.91,6,A,confirmed
768,40.79,1,B,confirmed
769,83.91,4,C,confirmed
770,,1,C,confirmed
771,86.18,6,C,confirmed
772,21.47,4,A,confirmed
773,45.76,3,B,confirmed
774,81.76,3,C,confirmed
775,23.49,9,B,confirmed
776,30.63,6,B,confirmed
777,75.0,9,C,confirmed
778,74.8,5,C,confirmed
779,67.7,2,B,confirmed
780,,8,C,confirmed
781,58.85,5,B,confirmed
782,32.66,2,B,confirmed
783,41.11,4,C,confirmed
784,26.34,9,A,confirmed
785,91.76,4,C,confirmed
786,62.51,4,A,confirmed
787,46.08,2,B,confirmed
788,51.58,6,B,confirmed
789,95.26,2,A,confirmed
790,,7,B,confirmed
791,62.76,3,A,confirmed
792,55.53,3,A,confirmed
793,65.03,5,B,confirmed
794,11.63,3,A,confirmed
795,88.49,2,C,confirmed
796,93.89,9,C,confirmed
797,60.86,2,B,confirmed
798,72.7,2,B,confirmed
799,93.02,8,A,confirmed
800,,9,A,confirmed
801,23.73,7,A,confirmed
802,61.87,3,A,confirmed
803,64.6,9,C,confirmed
804,48.17,3,C,confirmed
805,76.28,5,B,confirmed
806,94.09,9,A,confirmed
807,93.3,3,A,confirmed
808,50.58,7,B,confirmed
809,20.19,1,A,confirmed
810,,4,A,confirmed
811,85.5,4,A,confirmed
812,21.22,7,A,confirmed
813,92.88,8,A,confirmed
814,88.29,1,B,confirmed
815,56.7,5,A,confirmed
816,63.21,7,B,confirmed
817,45.91,4,A,confirmed
818,14.93,4,C,confirmed
819,40.17,4,C,confirmed
820,,6,C,confirmed
821,10.42,7,C,confirmed
822,40.01,2,B,confirmed
823,45.84,5,B,confirmed
824,58.37,4,A,confirmed
825,92.79,3,C,confirmed
826,41.17,7,B,confirmed
827,41.23,6,A,confirmed
828,76.38,7,A,confirmed
829,50.7,5,B,confirmed
830,,6,C,confirmed
831,50.72,5,A,confirmed
832,22.68,7,C,confirmed
833,25.87,2,C,confirmed
834,54.85,5,C,confirmed
835,47.7,6,A,confirmed
836,92.34,6,C,confirmed
837,42.62,5,A,confirmed
838,62.25,7,C,confirmed
839,66.9,8,A,confirmed
840,,7,C,confirmed
841,69.72,5,B,confirmed
842,26.02,1,C,confirmed
843,96.5,5,C,confirmed
844,23.38,2,A,confirmed
845,47.32,5,A,confirmed
846,17.68,5,C,confirmed
847,99.72,2,B,confirmed
848,55.2,5,B,confirmed
849,63.58,4,A,confirmed
850,,1,B,confirmed
851,77.5,3,C,confirmed
852,28.89,1,A,confirmed
853,90.82,5,C,confirmed
854,28.46,4,A,confirmed
855,27.16,7,A,confirmed
856,13.29,5,A,confirmed
857,52.49,4,A,confirmed
858,60.84,2,B,confirmed
859,15.91,4,C,confirmed
860,,2,C,confirmed
861,50.8,8,C,confirmed
862,57.2,3,A,confirmed
863,49.67,9,B,confirmed
864,46.07,4,C,confirmed
865,60.37,6,B,confirmed
866,23.97,5,A,confirmed
867,26.37,1,C,confirmed
868,87.56,9,B,confirmed
869,95.15,1,A,confirmed
870,,8,B,confirmed
871,34.37,9,C,confirmed
872,67.96,9,C,confirmed
873,46.79,1,A,confirmed
874,12.28,2,A,confirmed
875,24.05,1,A,confirmed
876,74.44,2,B,confirmed
877,69.3,8,B,confirmed
878,12.44,5,B,confirmed
879,29.98,7,A,confirmed
880,,2,C,confirmed
881,70.47,8,C,confirmed
882,11.77,6,B,confirmed
883,19.37,8,B,confirmed
884,81.99,1,C,confirmed
885,26.07,1,C,confirmed
886,68.75,7,B,confirmed
887,31.44,8,B,confirmed
888,18.95,3,C,confirmed
889,31.89,5,A,confirmed
890,,1,B,confirmed
891,87.01,7,C,confirmed
892,84.72,5,C,confirmed
893,45.75,8,C,confirmed
894,70.13,8,C,confirmed
895,28.45,9,A,confirmed
896,36.38,7,C,confirmed
897,90.67,1,B,confirmed
898,11.17,3,A,confirmed
899,17.7,8,C,confirmed
900,,3,A,confirmed
901,12.39,8,B,confirmed
902,26.33,1,C,confirmed
903,62.47,5,B,confirmed
904,47.93,4,C,confirmed
905,90.34,5,C,confirmed
906,83.57,8,C,confirmed
907,40.76,4,C,confirmed
908,33.35,4,C,confirmed
909,44.17,3,A,confirmed
910,,7,C,confirmed
911,34.13,3,C,confirmed
912,66.17,3,A,confirmed
913,46.85,5,A,confirmed
914,59.68,5,A,confirmed
915,49.25,6,A,confirmed
916,36.5,8,A,confirmed
917,95.36,6,A,confirmed
918,78.72,1,C,confirmed
919,22.61,8,C,confirmed
920,,8,B,confirmed
921,53.87,9,C,confirmed
922,90.51,9,C,confirmed
923,81.99,2,A,confirmed
924,48.27,2,A,confirmed
925,12.02,3,C,confirmed
926,34.18,1,B,confirmed
927,58.75,4,A,confirmed
928,67.01,4,C,confirmed
929,33.21,9,C,confirmed
930,,9,B,confirmed
931,85.14,9,B,confirmed
932,98.6,7,A,confirmed
933,57.31,2,B,confirmed
934,25.45,5,C,confirmed
935,34.51,4,C,confirmed
936,11.66,8,B,confirmed
937,92.29,2,B,confirmed
938,20.6,6,B,confirmed
939,61.89,5,B,confirmed
940,,2,A,confirmed
941,59.88,1,B,confirmed
942,68.63,8,A,confirmed
943,84.68,2,C,confirmed
944,28.58,7,B,confirmed
945,10.99,9,A,confirmed
946,22.32,9,B,confirmed
947,91.0,8,C,confirmed
948,88.65,9,C,confirmed
949,63.77,2,C,confirmed
